522	 387.667	245.864	 8748	LGNLAG+MyriadMM-It_400_600_	_sum_
522	 387.667	348.5	 9500	Minion-Regular	_Re_
522	 387.667	358.198	 9500	Minion-Regular	_t_
522	 387.667	361.123	 9500	Minion-Regular	_u_
522	 387.667	366.254	 9500	Minion-Regular	_r_
522	 387.667	369.797	 9500	Minion-Regular	_n_
522	 387.667	374.982	 9500	Minion-Regular	_ _
522	 387.667	377.157	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 385.48	393.501	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 387.667	397.09	 9500	Minion-Regular	_ pl_
522	 387.667	406.623	 9500	Minion-Regular	_us _
522	 387.667	417.305	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 385.48	433.649	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 374.167	171.46	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 371.98	187.805	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 374.167	191.393	 8748	LGNLAG+MyriadMM-It_400_600_	_  num_
522	 371.98	210.912	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 374.167	222.5	 8748	LGMGDF+MyriadMM_565_600_	_div_
522	 374.167	243.021	 8748	LGNLAG+MyriadMM-It_400_600_	_quotient_
522	 374.167	348.5	 9500	Minion-Regular	_Re_
522	 374.167	358.198	 9500	Minion-Regular	_t_
522	 374.167	361.123	 9500	Minion-Regular	_u_
522	 374.167	366.254	 9500	Minion-Regular	_r_
522	 374.167	369.797	 9500	Minion-Regular	_n_
522	 374.167	374.982	 9500	Minion-Regular	_ _
522	 374.167	377.157	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 371.98	393.501	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 374.167	397.09	 9500	Minion-Regular	_ di_
522	 374.167	406.708	 9500	Minion-Regular	_v_
522	 374.167	411.181	 9500	Minion-Regular	_i_
522	 374.167	413.704	 9500	Minion-Regular	_ded b_
522	 374.167	434.684	 9500	Minion-Regular	_y_
522	 374.167	438.93	 9500	Minion-Regular	_ _
522	 374.167	441.102	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 371.98	457.447	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 360.667	185.325	 8748	LGNLAG+MyriadMM-It_400_600_	_int_
522	 358.48	194.737	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 360.667	198.325	 8748	LGNLAG+MyriadMM-It_400_600_	_  int_
522	 358.48	210.912	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 360.667	222.5	 8748	LGMGDF+MyriadMM_565_600_	_idiv_
522	 360.667	245.259	 8748	LGNLAG+MyriadMM-It_400_600_	_quotient_
522	 360.667	348.5	 9500	Minion-Regular	_Re_
522	 360.667	358.198	 9500	Minion-Regular	_t_
522	 360.667	361.123	 9500	Minion-Regular	_u_
522	 360.667	366.254	 9500	Minion-Regular	_r_
522	 360.667	369.797	 9500	Minion-Regular	_n_
522	 360.667	374.982	 9500	Minion-Regular	_ _
522	 360.667	377.157	 8748	LGNLAG+MyriadMM-It_400_600_	_int_
522	 358.48	386.569	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 360.667	390.158	 9500	Minion-Regular	_ di_
522	 360.667	399.776	 9500	Minion-Regular	_v_
522	 360.667	404.249	 9500	Minion-Regular	_i_
522	 360.667	406.772	 9500	Minion-Regular	_ded b_
522	 360.667	427.752	 9500	Minion-Regular	_y_
522	 360.667	431.998	 9500	Minion-Regular	_ _
522	 360.667	434.17	 8748	LGNLAG+MyriadMM-It_400_600_	_int_
522	 358.48	443.582	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 347.167	185.325	 8748	LGNLAG+MyriadMM-It_400_600_	_int_
522	 344.98	194.737	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 347.167	198.325	 8748	LGNLAG+MyriadMM-It_400_600_	_  int_
522	 344.98	210.912	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 347.167	222.5	 8748	LGMGDF+MyriadMM_565_600_	_mod_
522	 347.167	248.709	 8748	LGNLAG+MyriadMM-It_400_600_	_remainder_
522	 347.167	348.5	 9500	Minion-Regular	_R_
522	 347.167	354.178	 9500	Minion-Regular	_e_
522	 347.167	358.195	 9500	Minion-Regular	_tur_
522	 347.167	369.799	 9500	Minion-Regular	_n_
522	 347.167	374.983	 9500	Minion-Regular	_ r_
522	 347.167	380.527	 9500	Minion-Regular	_e_
522	 347.167	384.487	 9500	Minion-Regular	_maind_
522	 347.167	409.117	 9500	Minion-Regular	_er aft_
522	 347.167	428.544	 9500	Minion-Regular	_er di_
522	 347.167	445.635	 9500	Minion-Regular	_v_
522	 347.167	450.108	 9500	Minion-Regular	_iding _
522	 347.167	471.831	 8748	LGNLAG+MyriadMM-It_400_600_	_int_
522	 344.98	481.243	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 347.167	484.831	 9500	Minion-Regular	_ by_
522	 347.167	496.039	 9500	Minion-Regular	_ _
522	 347.167	498.221	 8748	LGNLAG+MyriadMM-It_400_600_	_int_
522	 344.98	507.633	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 333.667	171.46	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 331.48	187.805	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 333.667	191.393	 8748	LGNLAG+MyriadMM-It_400_600_	_  num_
522	 331.48	210.912	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 333.667	222.5	 8748	LGMGDF+MyriadMM_565_600_	_mul_
522	 333.667	245.885	 8748	LGNLAG+MyriadMM-It_400_600_	_produc_
522	 333.667	270.781	 8748	LGNLAG+MyriadMM-It_400_600_	_t_
522	 333.667	348.5	 9500	Minion-Regular	_Re_
522	 333.667	358.198	 9500	Minion-Regular	_t_
522	 333.667	361.123	 9500	Minion-Regular	_u_
522	 333.667	366.254	 9500	Minion-Regular	_r_
522	 333.667	369.797	 9500	Minion-Regular	_n_
522	 333.667	374.972	 9500	Minion-Regular	_ _
522	 333.667	377.157	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 331.48	393.501	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 333.667	397.09	 9500	Minion-Regular	_ times _
522	 333.667	422.116	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 331.48	438.46	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 320.167	171.46	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 317.98	187.805	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 320.167	191.393	 8748	LGNLAG+MyriadMM-It_400_600_	_  num_
522	 317.98	210.912	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 320.167	222.5	 8748	LGMGDF+MyriadMM_565_600_	_sub_
522	 320.167	244.992	 8748	LGNLAG+MyriadMM-It_400_600_	_differenc_
522	 320.167	275.448	 8748	LGNLAG+MyriadMM-It_400_600_	_e_
522	 320.167	348.5	 9500	Minion-Regular	_Re_
522	 320.167	358.198	 9500	Minion-Regular	_t_
522	 320.167	361.123	 9500	Minion-Regular	_u_
522	 320.167	366.254	 9500	Minion-Regular	_r_
522	 320.167	369.797	 9500	Minion-Regular	_n_
522	 320.167	374.972	 9500	Minion-Regular	_ _
522	 320.167	377.157	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 317.98	393.501	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 320.167	397.09	 9500	Minion-Regular	_ min_
522	 320.167	414.729	 9500	Minion-Regular	_us _
522	 320.167	425.411	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 317.98	441.755	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 306.667	194.567	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 304.48	210.912	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 306.667	222.5	 8748	LGMGDF+MyriadMM_565_600_	_abs_
522	 306.667	244.458	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 304.48	260.803	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 306.667	348.5	 9500	Minion-Regular	_R_
522	 306.667	354.18	 9500	Minion-Regular	_e_
522	 306.667	358.198	 9500	Minion-Regular	_tur_
522	 306.667	369.788	 9500	Minion-Regular	_n_
522	 306.667	374.964	 9500	Minion-Regular	_ absol_
522	 306.667	396.755	 9500	Minion-Regular	_ut_
522	 306.667	404.726	 9500	Minion-Regular	_e val_
522	 306.667	421.69	 9500	Minion-Regular	_ue of_
522	 306.667	440.955	 9500	Minion-Regular	_ _
522	 306.667	443.178	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 304.48	459.523	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 293.167	194.567	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 290.98	210.912	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 293.167	222.5	 8748	LGMGDF+MyriadMM_565_600_	_neg_
522	 293.167	245.779	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 290.98	262.123	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 293.167	348.5	 9500	Minion-Regular	_R_
522	 293.167	354.178	 9500	Minion-Regular	_e_
522	 293.167	358.195	 9500	Minion-Regular	_tur_
522	 293.167	369.799	 9500	Minion-Regular	_n_
522	 293.167	374.973	 9500	Minion-Regular	_ negati_
522	 293.167	400.159	 9500	Minion-Regular	_v_
522	 293.167	404.347	 9500	Minion-Regular	_e_
522	 293.167	408.335	 9500	Minion-Regular	_ of_
522	 293.167	418.515	 9500	Minion-Regular	_ _
522	 293.167	420.76	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 290.98	437.104	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 279.667	194.567	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 277.48	210.912	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 279.667	222.5	 8748	LGMGDF+MyriadMM_565_600_	_c_
522	 279.667	226.347	 8748	LGMGDF+MyriadMM_565_600_	_eiling_
522	 279.667	256.351	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 277.48	272.695	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 279.667	348.5	 9500	Minion-Regular	_R_
522	 279.667	354.178	 9500	Minion-Regular	_e_
522	 279.667	358.195	 9500	Minion-Regular	_tur_
522	 279.667	369.799	 9500	Minion-Regular	_n_
522	 279.667	374.973	 9500	Minion-Regular	_ c_
522	 279.667	381.013	 9500	Minion-Regular	_e_
522	 279.667	384.992	 9500	Minion-Regular	_iling o_
522	 279.667	408.978	 9500	Minion-Regular	_f_
522	 279.667	412.064	 9500	Minion-Regular	_ _
522	 279.667	414.262	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 277.48	430.606	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 266.167	194.567	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 263.98	210.912	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 266.167	222.5	 8748	LGMGDF+MyriadMM_565_600_	_ﬂoor_
522	 266.167	249.141	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 263.98	265.485	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 266.167	348.5	 9500	Minion-Regular	_R_
522	 266.167	354.18	 9500	Minion-Regular	_e_
522	 266.167	358.198	 9500	Minion-Regular	_tur_
522	 266.167	369.788	 9500	Minion-Regular	_n_
522	 266.167	374.964	 9500	Minion-Regular	_ ﬂoor of_
522	 266.167	405.79	 9500	Minion-Regular	_ _
522	 266.167	407.97	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 263.98	424.314	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 252.667	194.567	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 250.48	210.912	 7000	LGMPJM+MyriadMM_400_600_	_1_
